ID,Fecha,Provincia,Cantón,Cobertura,Tipo de Protesta,Sub Tipo de Protesta,Actor,Tipo de Actor,Sub Tipo de Actor,Demanda,Tipo de Demanda,Sub Tipo de Demanda,Entidad,Tipo de Entidad,Resolución,Alianza,Clase,Represión,Resumen,Noticias
2876,2016-02-03,Región del Pacífico,Departamento de Managua,Local,Reunión con autoridades,NA,Juventud Patriótica Democrática (JPD),Grupos y/u organizaciones de derechos humanos,De las y los jóvenes,Exponer agenda de nación de la juventud y sus realidades,Fiscalización de la función pública y rendición de cuentas,Solicitud de respuesta,Presidencia de Nicaragua,Presidente de la República,Omisión,No registrada o no existencia de alianzas,General,No registrado o no existencia,"Miembros de la Juventud Patriótica Democrática (JPD) se presentaron ante la secretaría del actual partido de gobierno, Frente Sandinista de Liberación Nacional (FSLN), para entregar la agenda de la juventud al presidente de la República, Daniel Ortega. La agrupación no fue atendida por dicha secretaría.",La Prensa: http://www.laprensa.com.ni/2016/02/03/ultima-hora/1979808-jovenes-rechazados-secretaria-del-fsln (2016-02-03)
2877,2016-02-10,Región del Pacífico,Departamento de Managua,Local,Mitin o concentración,NA,Coalición Nacional por la Democracia,Grupos y/u organizaciones de ciudadanos y ciudadanas,NA,Asegurar transparencia electoral,Fiscalización de la función pública y rendición de cuentas,Lucha por procesos electorales,Consejo Supremo Electoral (CSE),Poder Electoral,No registrado,Participación conjunta,General,No registrado o no existencia,"La Coalición Nacional por la Democracia realizó la protesta número cuarenta y dos en la rotonda de Metrocentro, con el objetivo de presionar para que se respete la Ley electoral, se permitan observadores nacionales e internacionales en la próximas elecciones generales, se cambie a los magistrados del CSE por su falta de legitimidad y se entregue, sin distinción alguna, cedulas de identidad a los/as ciudadanos/as para su ejercicio del voto.",La Prensa: http://www.laprensa.com.ni/2016/02/10/politica/1983953-oposicion-nicaraguense-realiza-protesta-42-demandando-elecciones-libres (2016-02-10)
2878,2016-02-10,Región del Pacífico,Departamento de Managua,Local,Mitin o concentración,NA,Unidad Nacional del Adulto Mayor (UNAM),Grupos y/u organizaciones de derechos humanos,De las y los adultos mayores,Negociar incremento de monto de pensión reducida y renovación gratuita de cedula de identidad.,Defensa del trabajo y las condiciones laborales,Pago u obtención de pensión,Instituto Nicaraguense de Seguridad Social (INSS),Instituciones descentralizadas y/o autónomas,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Frente al Instituto Nicaragüense de Seguridad Social (INSS), miembros de la Unidad Nacional del Adulto Mayor (UNAM) llevaron a cabo una marcha solicitando un aumento del monto de la pensión reducida y una renovación gratuita de cedulas de identidad.",El Nuevo Diario: http://www.elnuevodiario.com.ni/nacionales/384647-adultos-mayores-realizan-marcha-nacional-hoy/ (2016-02-10)
2879,2016-02-11,Región del Pacífico,Departamento de Granada,Local,Bloqueo,NA,"Cooperativa La Gran Sultana, Carlos Nuñez y Cooturse",Grupos y/u organizaciones de empresarios y empresarias,NA,Retirar taxis ilegales que hacen competencia desleal,Intervención del gobierno,Cumplimiento de acuerdos,Policía Nacional (PN),Ministerios,Omisión,Participación conjunta,Particular,Presencia policial,"En la ciudad de Granada, la cooperativa de taxis La Gran Sultana y Carlos Núñez, en conjunto con la cooperativa de buses ruteados Cooturse, llevaron a cabo un bloqueo con el fin de exigir a la Policía Nacional el retiro de circulación de taxis ilegales y que los transportistas de la ruta Granada-Managua no les quiten pasajeros en las bahías internas de la ciudad. El bloqueo en la carretera Granada – Masaya fue suspendido por la presencia policial.",La Prensa: http://www.laprensa.com.ni/2016/02/12/departamentales/1984821-taxistas-granada-siguen-huelga (2016-02-11)
2880,2016-02-11,Región del Pacífico,Departamento de Managua,Local,Mitin o concentración,NA,Pobladores de la urbanización Santa Eduviges,Grupos y/u organizaciones de usuarios y usuarias,NA,Exigir un mejor servicio por parte de la Empresa Nicaragüense de Acueductos y Alcantarillado (Enacal),"Mejora y/o defensa en el acceso, calidad y costo de los servicios públicos","Mejora y/o defensa en el acceso, calidad y costo de los servicios de agua potable",Empresa Nicaragüense de Acueductos y Alcantarillado (Enacal),Instituciones descentralizadas y/o autónomas,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"A causa de seis meses de desabastecimiento de agua y facturación mensual del servicio, grupo de pobladores de la urbanización Santa Eduviges, Ciudad Sandino, realizaron una concentración frente a la Empresa Nicaragüense de Acueductos y Alcantarillado (Enacal) exigiendo la resolución del problema.",La Prensa: http://www.laprensa.com.ni/2016/02/11/nacionales/1984066-en-urbanizacion-no-llega-el-agua-pero-los-recibo-si (2016-02-11)
2881,2016-02-11,Región del Pacífico,Departamento de Managua,Local,Denuncia ante entidades nacionales y/o entidades internacionales,NA,Centro Nicaragüense de Derechos Humanos (Cenidh),Grupos y/u organizaciones de ciudadanos y ciudadanas,NA,Solicitar que se declare inconstitucional la ley 919: Ley de seguridad soberana,"En favor o en contra de leyes, reglamentos, planes y/o decretos",NA,Corte Suprema de Justicia (CSJ),Poder Judicial,No registrado,No registrada o no existencia de alianzas,General,No registrado o no existencia,"Tras considerar a la ley 919, Ley de seguridad Soberana, como una amenaza a los derechos constitucionales, el Centro Nicaragüense de Derechos Humanos (Cenidh) presentó en la Corte Suprema de justicia (CSJ) un recurso en el que solicita su inconstitucionalidad parcial.",La Prensa: http://www.laprensa.com.ni/2016/02/11/nacionales/1984538-cenidh-recurre-ley-seguridad-soberana (2016-02-11)
2882,2016-02-13,Región del Pacífico,Departamento de León,Local,Bloqueo,NA,Conductores y dueños de mototaxis (Caponeras),Grupos y/u organizaciones de empresarios y empresarias,NA,Retirar a treinta mototaxis ilegales que hacen competencia desleal,Intervención del gobierno,Cumplimiento de acuerdos,Alcaldía Municipal de Nagarote,Municipalidad en general,Omisión,No registrada o no existencia de alianzas,Particular,Aprehensión de actores,"Conductores y dueños de mototaxis (caponeras) del municipio de Nagarote, León, llevaron a cabo una protesta frente a la alcaldía municipal y luego un bloqueo en la carretera principal de la localidad, con el fin de exigir el retiro de otras unidades de transporte que ejercen su actividad económica de manera ilegal. Cinco personas fueron detenidas por la Policía tras la protesta.",La Prensa: http://www.laprensa.com.ni/2016/02/13/departamentales/1985438-protestan-caponeras-piratas-nagarote (2016-02-13)
2883,2016-02-13,Región del Pacífico,Departamento de Granada,Local,Bloqueo,NA,Cooperativa La Gran Sultana y Carlos Nuñez,Grupos y/u organizaciones de empresarios y empresarias,NA,Retirar taxis ilegales que hacen competencia desleal,Intervención del gobierno,Cumplimiento de acuerdos,Policía Nacional,Ministerios,No registrado,Participación conjunta,Particular,Presencia policial,"En la ciudad de Granada, las cooperativas de taxis La Gran Sultana y Carlos Núñez llevaron a cabo un tercer día de bloqueo en la carretera Granada – Masaya y una concentración frente a la alcaldía municipal, con el fin de exigir el retiro de circulación de taxis ilegales. La Policía Nacional se hizo presente en el lugar donde se desarrolló la acción colectiva.",La Prensa: http://www.laprensa.com.ni/2016/02/13/departamentales/1985396-taxistas-continuan-protesta-en-granada (2016-02-13)
2884,2016-02-14,Región Norte Central,Departamento de Matagalpa,Local,Bloqueo,NA,Pobladores de San Isidro,Grupos y/u organizaciones de usuarios y usuarias,NA,Exigir servicio de agua potable por parte de la Empresa Nicaragüense de Acueductos y Alcantarillado (Enacal),"Mejora y/o defensa en el acceso, calidad y costo de los servicios públicos","Mejora y/o defensa en el acceso, calidad y costo de los servicios de agua potable",Empresa Nicaragüense de Acueductos y Alcantarillado (Enacal),Instituciones descentralizadas y/o autónomas,No registrado,No registrada o no existencia de alianzas,Particular,Uso de fuerza policial,"Frente a la escasez de agua potable, los pobladores de San Isidro realizaron un tranque para exigir a la Empresa Nicaragüense de Acueductos y Alcantarillado (Enacal) que los conecte al pozo más cercano. El tranque desembocó en un conflicto frente a otros pobladores de la zona que aseguraban que tal acción los dejaría a ellos sin el servicio. El orden fue restablecido por la presencia de la Policía Nacional.",La Prensa: http://www.laprensa.com.ni/2016/02/14/nacionales/1985783-conflicto-por-falta-de-agua-potable-en-san-isidro (2016-02-14)
2885,2016-02-14,Región del Pacífico,Departamento de Managua,Local,Bloqueo,NA,Unión Nacional de Estudiantes de Nicaragua (UNEN),Grupos y/u organizaciones de estudiantes y madres y padres,De educación superior,Exigir a la Universidad politécnica de Nicaragua (UPOLI) mayor designación presupuestaria para año académico,Intervención del gobierno,"Incremento, reducción, asignación o giro de presupuesto para instituciones públicas",Universidad Politécnica de Nicaragua (Upoli),Empresas privadas,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Estudiantes organizados en la Unión Nacional de Estudiantes de Nicaragua (UNEN), se tomaron las instalaciones de la Universidad Politécnica de Nicaragua (UPOLI) con el fin de exigir una mayor asignación presupuestaria hacia su organización. Las autoridades de la institución educativa señalaron la imposibilidad de ceder a tales demandas.",La Prensa: http://www.laprensa.com.ni/2016/02/14/nacionales/1986031-unen-cierra-portones-upoli-mayor-asignacion-presupuesto (2016-02-14)
2886,2016-02-14,Región del Pacífico,Departamento de Carazo,Local,Huelga de hambre,NA,Beymar Eugenio Ortiz Espinoza y familiares,Grupos y/u organizaciones de derechos humanos,De personas con discapacidad,Exigir indemnización al Gobierno municipal o central,Intervención del gobierno,Mejora de la calidad de vida,Gobierno municipal,Municipalidad en general,No registrado,Apoyo solidario,Particular,No registrado o no existencia,"Beymar Eugenio Ortiz Espinoza y familiares, tras sufrir un accidente que lo dejó en silla de ruedas, llevó a cabo una huelga de hambre con el objetivo de que la municipalidad lo incluya en el presupuesto municipal. Ortiz cayó en un manjol que se encontraba sin tapa, por lo que solicitaba a la municipalidad una indemnización de cincuenta mil dólares.",Hoy: http://www.hoy.com.ni/2016/02/14/no-vidente-sigue-lucha-por-una-indemnizacion/ (2016-02-14)
2887,2016-02-15,Región del Pacífico,Departamento de Managua,Local,Reunión con autoridades,NA,"Consejo Nicaragüense de la Micro, Pequeña y Mediana Empresa (Conimipyme)",Grupos y/u organizaciones de empresarios y empresarias,NA,Denunciar frente a autoridades del Gobierno Central trabas para el pase de mercancías en puestos fronterizos,Fiscalización de la función pública y rendición de cuentas,Solicitud de respuesta,Gobierno Central,Gobierno en general,Se recibe la petición,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Alejandro Delgado, presidente del Consejo Nicaragüense de la Micro, Pequeña y Mediana Empresa (Conimipyme), se reunió con el asesor para asuntos económicos del Presidente Daniel Ortega, Bayardo Arce, con el objetivo de denunciar las trabas que, operarios de la Dirección General de Servicios Aduaneros (DGA), habían estado poniendo sobre el pase de mercancías en puestos fronterizos.",La Prensa: http://www.laprensa.com.ni/2016/02/15/economia/1986132-trabas-con-las-aduanas-continuan (2016-02-15)
2888,2016-02-16,Región del Pacífico,Departamento de Managua,Local,Bloqueo,NA,Unión Nacional de Estudiantes de Nicaragua (UNEN),Grupos y/u organizaciones de estudiantes y madres y padres,De educación superior,Reasignar presupuesto para gastos operativos con fondos provenientes del 6%,Intervención del gobierno,"Incremento, reducción, asignación o giro de presupuesto para instituciones públicas",Universidad Politécnica de Nicaragua (UPOLI),Empresas privadas,No diálogo,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Luego de cinco días de bloqueo, las autoridades de la UPOLI no accedieron a negociar con los dirigentes de la Unión Nacional de Estudiantes de Nicaragua (UNEN). Mediante un comunicado calificaron las acciones de los estudiantes como ""irrespetuosas"" y fuera de las capacidades administrativas de la Universidad.",Hoy: http://www.hoy.com.ni/2016/02/17/abren-portones-de-la-upoli-para-la-matricula/ (2016-02-16)
